MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-379.32742,146.22765,-23.325823,16.80153,18.201513,-11.776888,9.895447,-3.6637516,-10.604551,7.250002,-7.005988,-7.3697815,2.5550249
-382.68692,148.25644,-18.931376,14.373781,15.694314,-12.9788685,12.450188,4.641139,-9.006521,2.6410868,-7.6301537,-9.926809,-2.9497166
-382.95624,151.7528,-16.168072,12.814097,15.634909,-17.344187,4.4479914,0.7710358,-12.954464,-0.47218603,-6.319353,-8.344237,-0.8864778
-369.1832,156.47794,-20.741373,17.601059,17.49328,-18.927303,7.14797,1.2770025,-11.6209345,3.3436692,-8.29771,-13.839445,-3.9106848
-370.70807,153.99234,-20.80434,21.020597,21.910656,-13.91087,9.71988,1.4543816,-10.952244,0.80963135,-10.348991,-8.663414,0.2669947
-378.00278,147.43414,-24.407387,16.447048,20.77702,-11.185772,10.166938,-0.77559847,-12.559475,-1.6203095,-14.960951,-10.442146,1.6012008
-366.62402,155.14511,-25.609688,13.855015,15.403321,-15.841036,5.8255553,-8.084317,-13.641785,4.840152,-11.536096,-10.535316,3.0163453
-365.3293,146.66373,-30.448454,21.097473,13.640846,-14.143587,11.652899,-12.899199,-14.783465,7.7475224,-10.420797,-4.043836,8.950153
-368.731,143.65009,-29.384382,23.559015,12.376026,-16.697247,14.734497,-5.588212,-9.568306,8.249316,-14.776676,-10.687899,2.5536356
-372.63205,144.44907,-25.997776,25.450668,15.94975,-20.974392,7.986367,-7.2352247,-13.620773,8.956859,-9.963518,-15.113722,-2.3816066
-372.59683,141.62093,-31.229261,25.59069,20.625546,-20.761234,7.9288025,-0.9162588,-11.354145,4.25187,-10.206564,-12.082468,-1.7224524
-362.34293,142.65167,-40.970802,27.688309,26.165497,-26.58546,4.237626,7.6703725,-7.7871294,-5.4909034,-14.425978,-6.8468814,-3.3127823
-357.11966,143.49655,-46.62104,29.115337,34.97396,-23.660133,0.48385134,5.9291444,-9.674364,-10.278901,-15.715635,-5.777846,-5.5757647
-353.26627,141.0101,-54.32852,27.564577,37.965607,-18.124191,0.63828766,-2.033752,-9.819115,-0.5961683,-9.255125,-4.6410627,-8.674892
-347.01755,137.06308,-56.493248,31.033724,37.45635,-13.937245,4.912305,-9.998504,-11.644915,4.590048,-10.167882,-4.1268315,-10.814259
-346.05875,141.71857,-50.324703,28.379274,39.884777,-11.720613,2.5571167,-15.003624,-16.425285,7.5056496,-6.650513,-4.4486365,-14.743302
-347.17484,145.49892,-53.034073,23.996597,40.127037,-9.405872,3.6237028,-7.5911484,-9.319289,6.445026,-10.888489,-14.58202,-16.646791
-350.06186,146.5152,-52.52275,20.863989,36.23007,-10.129887,5.777214,-3.6159134,-5.777152,9.218268,-10.95904,-16.489265,-10.995253
-348.37454,151.96313,-47.068893,22.210955,37.200268,-8.245105,-0.12492752,-14.376571,-9.731401,11.778812,-6.9709253,-12.239975,-7.9600716
-356.06824,146.76854,-46.632042,21.633602,35.976044,-9.508622,-0.9661287,-14.213305,-6.9104524,17.95044,-3.5017207,-10.0554085,-2.8465428
-361.64886,142.48575,-48.334106,15.575227,27.126722,-14.053736,-0.16819598,-14.9703865,-11.475253,16.194733,-2.0720792,-10.3182335,-2.9510984
-363.7122,144.16586,-44.790913,16.299547,30.280785,-9.66959,4.737465,-8.279087,-8.92599,13.880615,-5.3460083,-13.632462,-3.882284
-371.61594,141.922,-41.1792,17.051704,32.261482,-11.211915,5.019985,-0.10649964,-7.922255,8.444393,-5.163207,-11.4965315,-0.819261
-368.99908,149.24472,-32.15166,19.196678,29.14048,-12.861143,5.5942535,0.31072026,-9.939081,5.434454,-4.7283363,-10.829981,-5.9193344
-369.05655,145.79778,-37.060577,16.94637,28.14487,-9.525697,11.582317,3.165105,-7.141631,7.207061,-9.892268,-17.989449,-9.278574
-368.77655,143.48639,-37.69286,16.980354,25.208473,-3.9610074,17.460117,-1.3115764,-8.206551,9.811671,-9.588646,-15.497587,-6.8021955
-368.4961,147.66774,-28.8596,22.047432,25.390736,-2.145936,17.475725,-5.614438,-11.812348,6.3445063,-10.734217,-12.681479,-9.085626
-368.9784,148.69894,-28.875069,19.77459,25.54121,-1.825762,15.751619,-8.287727,-15.696848,3.4279587,-12.366756,-14.014673,-9.332636
-369.04703,147.0068,-29.277437,23.618229,26.239513,-5.371993,16.784468,-4.4335375,-15.168608,2.5211353,-14.023369,-15.444139,-8.261517
-370.0744,144.13852,-33.57968,22.197124,26.033813,-10.309962,14.16282,1.2449145,-10.667314,3.9225125,-9.50342,-10.88986,-6.0234394
-369.57184,149.39606,-25.526396,25.28085,25.326319,-13.744499,7.991311,-3.2799387,-11.27586,6.4046674,-5.8943005,-9.329292,-6.814606
-373.1786,149.37198,-21.367699,26.424063,27.339813,-10.165971,5.7023544,-6.838957,-8.595318,8.9086275,-8.2422,-11.607426,-5.18702
-372.33936,149.7208,-23.277748,21.977264,21.915161,-12.569935,9.280212,-2.354891,-10.355054,5.1038704,-5.3011093,-4.4031615,-0.46115613
-372.63715,151.37662,-20.289186,23.476082,20.116302,-17.286875,9.191313,-0.10046518,-15.298122,-0.48865548,-8.185547,-11.598719,-6.4953985
-372.30182,154.06436,-20.48207,19.173069,19.40393,-20.02883,2.7509046,-2.8607845,-15.567869,0.80121577,-6.316325,-10.962912,-3.945373
-371.24423,153.89713,-20.822632,18.840405,17.594408,-17.733047,6.4266596,-3.732234,-13.827652,4.857752,-6.34614,-8.891577,0.0019190311
-375.15207,146.16772,-23.943209,24.033669,18.966034,-17.815754,13.689019,1.7400277,-15.595369,2.8777275,-7.6282215,-11.492801,-1.1250665
-376.61548,146.0523,-24.54453,21.522522,20.9487,-15.446101,8.747635,-2.8072908,-15.731871,-1.2685667,-15.646006,-16.559643,-0.66644657
-373.2084,152.20602,-20.403872,19.265476,16.51265,-19.559479,3.3689308,-6.671488,-16.037651,-0.017558098,-12.252089,-9.819239,6.674059
-373.20673,149.06412,-20.433582,26.367878,18.204088,-22.81886,2.4211664,-9.268951,-18.869839,2.6788297,-5.82825,-3.8834968,8.027437
-371.28802,149.18655,-22.041037,27.098782,22.008045,-21.150543,-0.25072286,-12.344391,-17.706163,5.786644,-6.6305456,-10.24419,-2.0989366
-377.17645,144.29428,-28.53822,18.852444,22.416378,-14.9166,6.176929,-5.593025,-17.4997,0.84772813,-7.511382,-7.96733,-2.501091
-375.32956,145.49358,-25.628727,19.95367,16.460768,-15.155399,12.406835,-3.6419554,-16.328918,1.2253869,-9.15406,-5.6764317,2.1185675
-369.3541,153.1905,-20.103987,20.778122,15.343252,-13.770765,11.072742,-5.4029455,-10.940438,4.882034,-12.038441,-8.872115,-1.3606875
-374.688,147.79227,-21.575083,21.456743,15.503244,-15.803385,7.4922085,-7.9295387,-10.732887,6.2847357,-11.096333,-6.6809216,1.0746925
-373.86337,147.6222,-23.211468,18.58346,11.248089,-17.60102,10.374313,-3.0521905,-6.1205425,10.22317,-9.163244,-8.469239,-0.80795693
-375.9212,142.59393,-29.413403,17.041414,13.889181,-14.759958,14.653269,1.1356202,-5.860075,10.7799425,-5.5067987,-6.9743547,-3.0720634
-377.1656,141.62515,-28.367792,18.856047,13.007278,-17.448517,13.922429,0.5008386,-7.381839,12.507296,-0.69665635,-1.4265441,1.8037112
-368.45544,144.14177,-31.987404,22.854202,12.536687,-23.659382,18.530817,3.928728,-17.720028,5.581259,-3.5654554,-9.576199,1.8978573
-366.55045,145.93735,-31.760439,22.519852,12.946423,-22.066763,20.470493,5.026809,-17.418444,4.9264817,-5.864379,-10.073511,4.8446264
-376.30984,141.41492,-26.230822,25.883003,18.09378,-13.312902,21.515533,4.4152656,-10.243654,7.5635138,-9.685752,-9.173434,5.4020042
-378.44965,139.87178,-26.392584,27.295788,23.157654,-10.282141,15.864674,-4.8728647,-16.412209,4.5615187,-10.769293,-11.372007,1.5819868
-373.77127,143.91223,-28.182285,20.634094,15.11252,-14.3969,18.110703,-3.5874243,-19.875868,2.8318253,-10.134941,-10.688332,3.300528
-368.4096,151.83893,-22.300705,21.861683,11.839033,-21.752428,12.351826,-2.671783,-17.919317,2.7028139,-7.3690786,-6.155623,4.9955983
-370.57965,151.85239,-22.320877,21.055779,16.80779,-20.149479,5.2659845,-7.03109,-18.234283,2.384781,-5.486348,-5.828663,1.9232601
-377.8894,143.27823,-26.998093,18.392895,15.285537,-18.685692,5.6072903,-9.693785,-16.803936,6.3659453,-6.7630215,-8.278756,2.7777758
-381.3945,142.2105,-25.59557,18.498238,15.37882,-19.918385,6.861309,-4.989337,-13.389954,12.090685,0.34490234,-3.764268,8.796391
-381.17975,143.45807,-26.05906,16.478104,17.427292,-16.102516,8.860589,-4.5294733,-14.915313,11.581936,1.3222916,-5.741065,4.561487
-377.7671,147.81917,-21.302532,19.410025,15.612303,-18.988968,5.87183,-8.191147,-18.284325,4.861222,-5.9702783,-6.4294043,6.2955875
-375.1169,149.7536,-18.515024,21.608978,11.210858,-23.313046,5.4868565,-6.993896,-15.136056,6.2512283,-5.6480484,-5.0046425,5.4531193
-378.94217,145.75528,-19.567217,24.117554,18.675152,-15.262045,6.205947,-8.676542,-11.137649,10.866781,-4.8589435,-7.0064874,0.77780014
-378.2172,140.2171,-29.909634,20.863945,18.745167,-17.432604,8.816462,-2.1716807,-10.11504,8.541461,-4.764762,-7.468937,-3.873558
-372.5539,141.6872,-37.46261,18.941313,27.10233,-13.2520485,9.054547,2.5042963,-10.314608,2.5625703,-2.058256,0.53067356,-2.645721
-368.95605,147.75162,-35.847225,15.598959,27.909237,-11.531672,7.471704,1.2079625,-12.429122,-1.4029357,-6.4257364,-2.481892,-1.8940593
-372.01456,147.09135,-32.25338,16.692799,24.993725,-13.669292,7.883594,3.8071756,-8.008339,-1.3750606,-13.718088,-6.0031314,2.9341297
-373.66095,145.94647,-31.741438,18.441566,27.491707,-12.332748,7.632793,2.781272,-7.477585,3.2923703,-11.058441,-10.575573,-0.31749046
-371.5082,145.93655,-35.160843,14.925848,24.745752,-13.483805,7.1736383,2.123938,-7.1301184,5.288439,-8.06129,-9.2979965,-0.31061745
-371.96948,149.31863,-27.608765,17.505253,20.527964,-16.712599,5.225712,-3.783792,-12.528807,5.156359,-6.8907003,-6.844502,5.8526535
-377.14935,146.67436,-24.673248,18.402449,17.25143,-18.779545,8.826279,1.1539295,-13.331963,1.9274105,-7.7718544,-9.277146,1.2901878
-375.85367,145.33774,-30.210707,13.342891,14.754509,-19.215385,11.630392,6.988904,-9.717443,0.8514765,-7.602491,-6.70195,-0.21425349
-374.05835,148.46805,-24.809942,20.901623,22.530577,-13.886523,9.2387295,-1.3774724,-13.595896,1.6025572,-8.454423,-6.941596,0.32063887
-375.75284,148.74672,-22.93092,20.174938,20.787945,-15.927389,6.2006645,-3.1309493,-13.1029415,3.1711304,-8.229861,-10.079405,-2.758245
-378.80515,145.41907,-24.330307,18.21453,18.470917,-14.872967,9.200356,1.2380607,-8.066212,4.4052067,-7.934413,-8.579641,-3.0495248
-375.67426,142.9523,-29.588547,18.93565,17.413776,-17.382944,8.36639,-1.8498818,-9.146804,6.6108685,-8.907694,-10.040455,-0.09773356
-374.4981,145.85324,-24.972387,24.255756,21.027756,-17.426506,7.539616,-2.4287283,-11.761118,2.5108855,-12.895664,-13.173302,-4.168614
-377.1548,147.3302,-21.591488,24.738583,24.142986,-16.439314,3.4500027,-8.015363,-18.083544,2.405683,-7.016633,-11.17047,-5.116186
-377.46713,149.89195,-22.105839,14.817296,17.547817,-13.327553,8.164901,-5.0997763,-16.45007,3.2406592,-6.2222714,-11.532283,-4.153598
-378.90408,148.15091,-24.284283,12.858452,19.368076,-6.9216537,16.480366,1.7018254,-13.502005,2.877733,-8.994894,-14.464636,-3.2331672
-374.81195,150.10847,-24.948032,15.667892,22.322552,-8.504843,11.860049,-2.424842,-14.019815,5.894473,-5.4066067,-11.554617,-0.4967782
-381.0277,142.70316,-26.389217,17.293356,20.0606,-9.809437,13.207735,-3.0610766,-13.687923,6.532995,-8.760338,-16.828518,-6.279585
-382.74088,139.4616,-29.219658,15.556501,17.43925,-10.715086,17.269722,4.297926,-5.8397546,12.426594,-4.8966527,-14.492622,-8.832629
-380.1253,144.38498,-25.280346,14.490423,12.570111,-15.829313,14.067814,1.3222038,-9.529388,9.696598,-6.358616,-9.665093,3.810945
-381.2522,145.56715,-22.9372,17.72897,16.872356,-19.233906,9.105104,2.567618,-12.676508,3.5350523,-6.9848127,-7.1175914,10.045282
-379.63464,146.52391,-23.76676,14.685968,11.042044,-23.112019,11.24782,7.763889,-8.951235,4.8063436,-7.458354,-9.745106,6.3772287
-382.58914,143.5801,-22.460629,14.675742,8.594615,-17.27416,17.202492,5.9505167,-8.164542,6.6839466,-6.6439114,-7.553964,3.4684196
-381.96744,141.28256,-22.613838,19.575222,12.2705765,-13.570763,15.971861,1.3644224,-8.138576,1.8217444,-13.472606,-6.7874827,0.7874594
-375.668,145.43549,-23.570152,19.608685,11.707228,-15.713886,15.2967205,0.57030326,-7.4398785,6.547043,-12.370234,-11.456507,-2.5763893
-376.87427,148.78867,-22.31379,14.468749,12.5920725,-14.686134,11.906264,0.10304272,-7.233268,9.305404,-7.035742,-11.756544,-3.2635834
-373.09537,156.11136,-19.885098,11.620619,13.292351,-18.308153,5.6529074,-0.8405694,-10.507867,7.924702,0.035811752,-4.4372773,1.8188801
-371.2843,156.87024,-21.608582,9.3144045,8.203292,-23.84171,8.335467,3.5186157,-12.161163,8.039876,0.98522466,-4.7711487,6.156732
-371.87747,155.72781,-22.143564,7.3533688,2.5818782,-27.34367,9.724593,5.936947,-10.982517,5.859383,-3.3215642,-6.734356,5.731145
-374.65576,153.41931,-20.652264,10.216723,5.439988,-22.659283,12.331046,6.09237,-9.230515,4.9043117,-6.152027,-6.489976,3.223238
-373.8511,151.4235,-26.530796,6.939204,7.584703,-19.841824,12.691893,5.3460846,-9.491468,7.582407,-1.1933583,-5.967864,-0.28301293
-367.97894,153.77605,-29.471466,5.5197124,6.3698864,-18.75615,15.597933,3.7929764,-11.846155,9.261194,-0.66724443,-7.981254,0.6847011
-366.65228,158.59293,-23.260437,7.449749,5.9202194,-19.28062,15.027651,4.6395392,-13.977512,1.4673201,-5.278143,-6.8125124,1.099685
-368.75195,157.70248,-21.366552,11.552422,12.276958,-17.40506,9.427937,2.2199345,-10.743786,0.99866843,-8.988355,-8.620893,1.4589999
-370.6271,152.61282,-24.375826,15.008219,16.05694,-12.6923895,16.164219,6.6386547,-5.7345552,6.4664764,-8.080696,-7.948208,4.0576406
-378.07684,148.05139,-24.84645,9.761803,11.301762,-11.3951,19.84727,7.7233033,-10.539508,-2.8014193,-15.511331,-10.099028,4.287526
-373.78192,154.2945,-23.418491,6.3979893,10.785927,-12.197082,15.46709,4.210703,-11.228526,0.602329,-11.111057,-9.730027,4.708473
-371.94406,154.3039,-25.09793,6.3986874,9.410531,-15.141823,15.212677,5.9631443,-7.904404,7.127712,-6.8633432,-12.561935,0.31022543
-376.20786,149.68211,-24.314175,9.339901,8.47867,-14.619503,17.802383,5.567751,-6.969285,8.027291,-10.08426,-12.97848,0.7287489
-375.31815,151.18985,-24.415775,8.315194,9.574641,-14.70683,15.135054,3.5111215,-9.503572,5.133706,-8.407057,-5.338989,8.434867
-371.55792,149.90189,-29.495466,11.6102705,15.599449,-15.399232,13.127249,5.755213,-10.066427,0.9591439,-7.5179253,-4.4086123,6.002554
-370.78574,151.96729,-25.208641,14.366654,15.114067,-14.49469,13.753868,5.082472,-8.218346,1.1097025,-11.319932,-7.167156,4.3234873
-372.26324,154.54794,-21.595676,11.387228,11.281479,-16.140465,11.910759,1.9075356,-12.726238,-1.5731603,-12.616305,-7.9481854,7.523407
-372.314,155.70062,-21.708057,10.073004,13.082294,-14.350664,13.505568,6.165927,-8.953576,1.6261417,-9.125342,-7.184084,5.8801503
-375.4124,149.78256,-22.619274,16.07919,15.180794,-15.185707,12.124605,1.4043212,-11.2846365,5.2365727,-3.2113214,-4.297426,1.5916868
-374.41354,147.60031,-25.291445,15.817127,11.115019,-18.855148,13.216989,1.9513665,-13.172478,2.1258721,-4.534317,-0.36173064,9.938895
-371.81042,150.75555,-26.596352,11.252926,9.634703,-20.589432,9.535355,2.5995693,-11.845259,-3.091906,-9.456996,2.5440629,13.271422
-372.05124,155.48987,-21.89986,11.516512,13.2889385,-19.282625,7.188275,3.6241808,-10.764128,-3.0682006,-10.030892,0.7617901,12.112574
-376.5491,150.14142,-23.128908,14.565884,16.192814,-16.113487,12.37447,5.118949,-12.472013,-0.76088566,-9.736532,-7.0911126,6.224937
-382.02475,146.53934,-24.061016,10.76018,14.330973,-12.883645,16.91161,8.959719,-9.171464,1.5200922,-9.586509,-7.4973993,8.238248
-382.65973,148.01349,-20.281403,11.020418,11.244574,-12.665672,18.844856,7.3687596,-9.831007,4.634446,-8.868482,-9.823664,8.050781
-377.00443,145.8865,-25.642618,18.270378,16.528618,-16.141747,17.571165,8.504414,-10.15467,2.636275,-12.01534,-11.663261,6.62783
-377.57047,137.9828,-36.069458,18.330873,20.275263,-16.097935,15.76265,5.806076,-14.478878,-3.98981,-15.496361,-9.122128,6.287036
-376.5624,140.94379,-35.441578,15.232819,22.172531,-11.886804,14.079178,3.936912,-12.9719,-4.56399,-15.779762,-5.5931234,8.026535
-378.67035,142.72282,-30.36734,14.839615,17.920723,-14.742922,13.0814705,4.4022813,-9.869091,1.6022687,-10.54816,-4.893339,7.7190137
-380.13565,142.96204,-26.52832,15.12705,9.64673,-21.529428,15.995998,9.1719265,-9.363949,1.6725351,-10.90156,-8.604164,3.866106
-378.8377,143.6626,-27.484276,13.075373,6.9967585,-22.33041,17.619808,9.686109,-10.508436,0.9042609,-12.270712,-9.928705,4.3857856
-383.80365,138.57999,-29.593544,15.634886,12.823752,-21.524387,15.325729,10.327673,-9.318895,4.883666,-4.4724855,-4.5971575,7.913229
-381.16913,141.8519,-31.48042,9.184359,11.421274,-18.849806,16.076954,11.866723,-8.231583,3.1510696,-4.0259104,-4.4625807,5.1153727
-374.8523,147.80446,-30.05031,8.471937,9.909751,-21.452942,12.136944,10.464891,-6.8027344,0.8509351,-8.157799,-4.5221996,6.129754
-373.7051,149.39355,-25.402046,14.5233135,11.630304,-20.615158,12.479278,6.151389,-11.014197,-0.24022189,-8.10067,-2.9604828,6.3749
-378.40497,147.48468,-24.593922,12.124488,12.822169,-15.172733,12.798521,2.6433911,-10.945139,2.5624735,-6.0080366,-1.2105019,8.393423
-381.90558,142.67789,-28.22097,13.940081,18.414295,-13.075369,15.699217,7.9892187,-11.720478,-1.5199181,-8.765072,-4.1269183,10.2572775
-376.22308,144.65588,-30.185593,14.704151,13.980494,-20.024069,18.401623,13.864524,-10.433426,0.8092531,-6.5587883,-5.876457,8.709875
-376.54053,147.28482,-27.101765,12.501836,11.787017,-19.119843,17.865005,12.179646,-10.727385,1.5769379,-5.4235907,-7.414276,2.9970732
-374.29608,147.47273,-30.340527,10.817499,14.90959,-14.584964,16.982758,9.285082,-9.288177,4.447029,-3.7242103,-9.010685,-1.4639645
-370.65787,148.94669,-31.245804,11.23392,14.086611,-15.558613,15.234477,5.0451374,-11.577147,3.2657843,-7.455248,-11.700831,-1.9663776
-374.27112,146.24712,-29.41158,13.494798,13.059992,-15.478084,18.41851,5.9150133,-12.629255,4.016488,-5.6051555,-8.348665,1.1908648
-375.76157,142.88406,-36.99084,7.912261,18.11687,-8.878902,19.66314,10.41045,-4.350217,9.452435,-2.5396695,-7.220288,0.48538136
-374.58652,143.06793,-38.19966,7.511603,17.353966,-12.455144,13.995857,6.052016,-5.417776,8.673273,-5.3388247,-8.103409,3.1057467
-378.26242,142.22379,-32.57183,10.77944,12.487607,-19.018536,9.712109,0.4820608,-9.973894,8.797443,-5.2497396,-9.299761,5.858622
-383.97467,136.29337,-34.864227,10.825073,14.653498,-14.127901,16.534916,5.9037857,-8.669264,7.554634,-7.125104,-11.460421,5.073735
-377.2848,142.93333,-33.355988,9.376532,12.659426,-14.992491,18.624388,9.741203,-8.012482,4.937523,-7.881403,-12.857971,-2.6727898
-376.29987,142.56232,-35.960083,8.181255,14.528973,-14.525259,14.815123,7.7937574,-4.577055,8.473162,-5.1226006,-9.096769,-1.8415354
-377.78238,141.97577,-34.5514,9.304826,16.393587,-10.500622,15.748568,3.780353,-8.539204,4.230057,-9.065322,-7.047872,2.9729195
-374.4674,147.4396,-32.401688,8.561312,17.56634,-11.974109,14.415737,5.3450174,-11.9729805,2.0131993,-4.0520315,-4.204316,4.370017
-370.04803,148.281,-33.894234,10.21819,15.361355,-14.964154,14.701405,2.5810661,-13.782509,6.371397,-2.8916178,-9.656008,0.6447127
-373.12723,144.66165,-32.156647,17.42693,20.581755,-12.871439,15.232683,0.32246104,-16.802288,2.2287006,-10.689784,-15.986319,-0.50605476
-375.3774,145.47824,-28.735706,16.221897,17.392597,-13.454008,17.52837,6.07069,-12.466034,0.845755,-11.617527,-14.951476,-2.4113503
-375.71698,144.36276,-33.019432,10.793827,17.809757,-9.664757,17.12264,3.5035462,-13.029333,2.8063314,-6.1882854,-10.341881,-2.0817485
-372.23257,145.56857,-36.868225,6.735821,15.360107,-11.230791,16.190365,3.0521655,-12.221176,4.229369,-6.411853,-12.251239,-4.0997233
-373.5763,146.69238,-32.930634,9.734619,14.442316,-17.316254,12.078444,2.136295,-16.33608,-0.10752678,-9.580601,-16.195087,-5.8068943
-376.43155,145.69673,-28.850086,14.522319,17.643652,-11.5780325,19.954887,5.960574,-15.356641,2.2594526,-6.3758183,-10.722888,0.44332707
-372.8409,149.29596,-31.295006,6.4433994,15.133034,-4.335417,25.312817,4.966838,-15.477705,2.531971,-7.8314295,-9.443497,2.1053202
-370.6219,150.51222,-30.95499,7.0777183,13.019539,-7.5279384,23.267097,3.0895257,-16.071646,3.1566007,-8.790147,-12.3323345,0.06852391
-378.21683,142.4014,-33.473343,9.725235,16.31758,-8.018659,23.268816,6.9340677,-13.784834,4.546715,-4.002256,-10.745375,-5.8100686
-383.27734,138.99594,-35.254135,6.039765,15.616009,-9.27906,18.233356,5.335789,-14.129261,-1.2324435,-7.1452293,-3.5937262,5.023294
-379.85745,142.46317,-35.485558,4.743785,16.371983,-10.73337,14.447268,6.307094,-8.928905,0.7325546,-9.857398,-5.646115,5.7125316
